insertCollisions, searchCollisions
0
0
0
0
2
3
3
5
6
7
11
11
14
17
27
31
32
34
39
46
53
57
68
69
71
77
83
87
97
108
118
128
144
150
160
172
182
198
206
213
228
241
249
256
263
274
284
293
300
314
327
336
347
356
366
383
400
413
428
444
458
472
485
492
511
531
545
566
580
591
612
628
647
664
682
707
732
752
767
785
797
812
831
851
873
892
919
936
955
976
1005
1025
1043
1058
1080
1099
1117
1141
1166
1195
1224
1250
1274
1301
1332
1351
1387
1419
1447
1477
1506
1533
1566
1591
1615
1645
1671
1702
1734
1759
1788
1817
1855
1880
1912
1937
1964
1999
2032
2061
2092
2131
2164
2195
2225
2258
2289
2328
2366
2397
2422
2466
2503
2548
2584
2621
2665
2697
2735
2774
2814
2848
2886
2931
2973
3009
3055
3091
3131
3172
3208
3247
3276
3314
3357
3398
3438
3481
3521
3569
3607
3637
3669
3713
3757
3798
3839
3882
3924
3968
4020
4060
4110
4159
4198
4241
4286
4327
4371
4412
4462
4504
4558
4608
4648
4699
4756
4807
4866
4916
4966
5010
5063
5124
5172
5226
5279
5332
5388
5444
5492
5543
5598
5654
5708
5762
5825
5880
5937
5995
6056
6110
6166
6218
6274
6329
6379
6440
6489
6549
6609
6673
6726
6786
6848
6904
6968
7019
7083
7145
7206
7264
7327
7391
7456
7522
7594
7663
7723
7787
7856
7916
7984
8042
8099
8162
8220
8282
8354
8404
8466
8528
8593
8660
8730
8794
8862
8927
9000
9069
9142
9210
9283
9357
9422
9485
9549
9614
9685
9761
9828
9900
9973
10037
10111
10185
10256
10333
10405
10473
10544
10619
10692
10766
10840
10922
11000
11079
11149
11223
11304
11376
11442
11520
11604
11678
11757
11834
11905
11982
12061
12134
12211
12285
12364
12446
12522
12599
12674
12756
12832
12914
13004
13084
13167
13246
13332
13410
13496
13575
13657
13737
13818
13906
13991
14073
14159
14248
14331
14423
14513
14598
14678
14766
14851
14941
15031
15119
15208
15298
15384
15475
15564
15651
15742
15836
15927
16017
16107
16196
16292
16383
16474
16560
16649
16743
16837
16927
17022
17111
17199
17290
17382
17475
17569
17665
17760
17857
17954
18051
18142
18237
18335
18431
18527
18623
18718
18815
18913
19011
19109
19206
19304
19404
19503
19602
19701
19801
19901
20001
=====================================
0
0
0
0
0
1
1
1
1
1
2
2
3
4
4
4
4
7
8
10
10
11
11
12
14
17
17
18
20
20
20
22
26
28
31
32
35
37
41
41
42
46
49
50
54
56
60
62
63
65
67
73
75
79
82
83
90
93
97
100
104
104
107
111
113
116
117
119
125
129
135
142
146
152
159
163
167
173
177
181
188
193
196
201
210
213
217
221
233
238
243
249
253
260
263
269
274
280
283
287
291
295
299
307
317
323
330
337
348
357
363
366
371
378
386
394
401
407
415
425
436
440
446
457
462
469
482
491
505
518
528
537
546
557
566
575
585
601
608
622
632
637
648
656
666
679
681
690
704
713
720
730
740
746
756
767
776
792
804
811
826
841
855
867
878
892
904
912
927
940
950
967
982
991
1005
1019
1030
1041
1056
1069
1076
1085
1103
1117
1132
1143
1158
1170
1180
1194
1207
1224
1239
1253
1266
1285
1302
1307
1328
1341
1354
1368
1379
1396
1411
1419
1430
1442
1453
1471
1480
1496
1515
1533
1544
1560
1577
1593
1612
1623
1642
1659
1676
1697
1714
1729
1745
1771
1794
1807
1822
1837
1855
1874
1889
1909
1926
1949
1966
1980
2003
2024
2044
2071
2082
2104
2125
2139
2159
2185
2207
2222
2237
2253
2274
2299
2319
2340
2354
2376
2398
2416
2433
2453
2463
2483
2502
2522
2544
2561
2585
2614
2632
2655
2676
2697
2713
2730
2752
2781
2809
2827
2844
2864
2880
2912
2935
2960
2978
2998
3020
3036
3062
3085
3111
3138
3153
3173
3199
3219
3240
3259
3285
3311
3330
3358
3389
3411
3432
3453
3481
3509
3532
3562
3591
3616
3634
3654
3684
3708
3737
3763
3785
3816
3835
3855
3887
3909
3943
3967
3993
4018
4043
4064
4087
4113
4143
4172
4206
4237
4269
4297
4328
4351
4385
4416
4443
4478
4505
4533
4561
4595
4626
4653
4685
4712
4732
4767
4801
4828
4865
4890
4926
4962
4987
5022
5050
5086
5114
5143
5169
5201
5235
5265
5292
5324
5361
5401
5427
5452
5480
5510
5547
5583
5608
5631
5670
5701
5730
5765
5794
5831
5865
5897
5924
5962
5999
6033
6067
6101
