insertCollisions, searchCollisions
0
3
3
4
10
15
21
23
31
37
51
60
71
78
90
100
106
114
125
140
153
170
189
207
235
251
273
293
315
331
354
373
392
408
427
451
470
489
515
534
561
582
601
626
655
680
693
711
732
754
780
809
829
849
871
894
927
954
974
996
1018
1052
1074
1107
1128
1152
1176
1199
1226
1245
1269
1292
1322
1346
1372
1391
1418
1434
1460
1489
1516
1547
1571
1599
1624
1645
1671
1694
1714
1736
1767
1795
1825
1847
1873
1889
1921
1945
1962
1992
2022
2051
2071
2099
2126
2153
2171
2190
2206
2230
2259
2292
2328
2353
2372
2394
2417
2439
2470
2489
2507
2532
2562
2585
2607
2633
2662
2691
2718
2743
2772
2799
2825
2848
2879
2901
2929
2952
2980
3005
3026
3046
3064
3086
3109
3127
3141
3160
3187
3208
3236
3265
3280
3304
3335
3360
3387
3411
3438
3458
3490
3518
3541
3563
3590
3622
3650
3689
3717
3743
3766
3795
3819
3855
3889
3927
3966
4003
4038
4077
4108
4143
4182
4222
4262
4300
4341
4379
4414
4457
4507
4549
4602
4649
4690
4739
4790
4848
4899
4952
5002
5047
5105
5154
5210
5270
5333
5388
5449
5507
5569
5636
5694
5754
5821
5879
5951
6018
6086
6153
6223
6297
6359
6423
6495
6560
6626
6701
6778
6852
6932
7007
7078
7149
7227
7293
7373
7444
7520
7599
7669
7753
7831
7907
7980
8056
8130
8198
8271
8356
8429
8505
8574
8648
8714
8788
8862
8944
9015
9093
9166
9238
9312
9389
9463
9534
9610
9682
9754
9827
9901
9979
10058
10135
10215
10289
10364
10435
10511
10589
10662
10742
10820
10891
10964
11040
11112
11189
11250
11319
11397
11467
11541
11617
11689
11761
11839
11909
11984
12056
12133
12211
12296
12372
12441
12521
12597
12660
12738
12805
12880
12952
13024
13100
13170
13247
13325
13402
13477
13552
13625
13700
13776
13845
13921
14001
14073
14150
14227
14304
14383
14451
14529
14605
14684
14764
14841
14922
15005
15080
15155
15229
15305
15376
15451
15525
15606
15688
15760
15825
15905
15982
16058
16137
16212
16286
16365
16442
16519
16593
16663
16738
16821
16904
16987
17066
17144
17222
17306
17390
17468
17552
17634
17723
17804
17880
17968
18056
18139
18224
18308
18392
18479
18569
18662
18751
18840
18936
19023
19116
19210
19302
19395
19489
19587
19681
19780
19879
19979
20079
=====================================
0
0
0
0
0
0
0
0
0
0
2
2
2
3
3
3
4
4
5
5
5
6
8
9
9
11
11
12
13
16
16
18
19
19
19
21
21
21
21
24
26
26
28
33
35
38
39
40
41
43
43
44
45
47
50
54
55
58
61
63
65
68
71
76
77
78
79
79
82
84
88
93
98
101
105
106
107
109
112
116
119
122
123
126
128
130
135
137
139
142
148
151
155
158
164
166
171
175
176
177
179
179
180
181
184
187
191
193
196
197
202
205
211
212
216
217
223
226
228
230
232
235
237
241
243
246
251
256
260
266
270
276
278
283
284
291
294
297
299
300
305
307
309
310
312
314
318
323
324
328
330
334
338
340
344
345
350
352
356
360
364
365
370
374
375
376
382
387
389
392
396
398
400
404
411
414
416
418
422
426
429
433
439
447
449
451
452
455
458
463
466
471
482
487
493
500
510
517
528
533
536
541
552
556
565
573
577
585
594
603
613
618
627
634
641
652
664
667
674
685
693
701
716
729
736
746
759
769
780
792
803
813
826
840
858
871
879
893
906
913
922
947
964
980
997
1014
1028
1043
1061
1078
1091
1109
1124
1147
1172
1198
1214
1229
1249
1273
1285
1302
1320
1336
1352
1364
1381
1405
1427
1445
1465
1481
1499
1522
1534
1554
1581
1599
1617
1631
1650
1672
1693
1715
1738
1757
1775
1791
1809
1833
1854
1881
1899
1918
1941
1967
1985
2010
2044
2066
2085
2107
2130
2155
2185
2212
2235
2250
2271
2295
2323
2352
2381
2409
2446
2476
2501
2524
2553
2586
2616
2634
2662
2693
2720
2737
2767
2792
2820
2844
2874
2909
2935
2959
2988
3020
3046
3069
3088
3116
3152
3183
3213
3234
3263
3289
3307
3339
3370
3397
3424
3452
3486
3521
3561
3593
3618
3648
3679
3715
3753
3784
3819
3855
3894
3930
3950
3980
4010
4051
4087
4118
4147
4178
4216
4244
4281
4316
4349
4382
4415
4452
4489
4525
4561
4599
4631
4667
4699
4732
4768
4806
4848
4885
4925
4968
5003
5044
5081
5120
