insertCollisions, searchCollisions
0
0
0
0
2
3
3
5
6
7
11
11
14
17
27
31
32
34
39
46
53
57
68
69
71
77
83
87
97
108
118
127
143
148
158
170
178
194
201
206
220
232
240
246
252
263
273
281
288
301
313
322
332
341
350
367
384
396
410
426
440
453
465
472
489
509
523
542
555
565
583
599
618
632
647
669
694
713
726
742
752
766
784
803
822
838
863
879
896
916
941
958
975
987
1006
1021
1037
1057
1080
1106
1133
1157
1179
1206
1233
1248
1278
1308
1330
1356
1383
1404
1434
1457
1476
1503
1527
1554
1582
1604
1631
1657
1691
1709
1736
1754
1781
1811
1837
1861
1885
1920
1950
1975
1999
2028
2052
2088
2119
2144
2165
2201
2233
2265
2298
2328
2360
2387
2418
2450
2483
2511
2542
2581
2616
2639
2674
2705
2738
2773
2801
2830
2855
2886
2920
2956
2988
3026
3061
3103
3134
3160
3191
3228
3262
3297
3331
3365
3401
3434
3475
3507
3550
3589
3622
3653
3693
3728
3764
3799
3837
3868
3906
3945
3982
4024
4065
4107
4148
4189
4230
4266
4306
4359
4399
4440
4483
4520
4566
4608
4647
4685
4724
4763
4809
4847
4891
4934
4978
5021
5068
5111
5149
5190
5230
5272
5307
5355
5391
5434
5483
5532
5573
5621
5665
5704
5754
5794
5840
5890
5939
5985
6033
6076
6129
6177
6226
6280
6326
6376
6431
6475
6529
6573
6612
6667
6709
6761
6818
6859
6902
6949
6999
7046
7096
7144
7186
7234
7285
7330
7390
7441
7489
7551
7592
7639
7687
7738
7791
7846
7891
7940
7994
8043
8098
8150
8202
8262
8309
8355
8409
8464
8513
8559
8602
8658
8711
8771
8829
8876
8935
8991
9046
9097
9166
9216
9263
9316
9372
9427
9482
9529
9584
9639
9696
9747
9804
9855
9907
9966
10015
10068
10128
10188
10243
10294
10355
10405
10460
10514
10567
10622
10684
10743
10801
10859
10919
10984
11039
11103
11158
11221
11275
11334
11388
11447
11507
11566
11621
11687
11749
11804
11860
11916
11970
12031
12086
12153
12213
12269
12324
12386
12447
12499
12553
12617
12677
12737
12799
12861
12912
12966
13019
13075
13136
13194
13258
13322
13381
13443
13495
13553
13607
13671
13732
13800
13859
13918
13981
14044
14094
14147
14207
14277
14337
14398
14455
14524
14592
14653
=====================================
0
0
0
0
0
0
0
1
2
2
3
4
4
4
4
5
8
11
12
14
14
15
17
20
21
22
23
25
27
29
30
34
36
37
38
39
41
43
43
48
50
51
54
58
59
61
62
65
70
77
80
83
89
93
97
99
104
108
109
113
118
121
127
128
132
132
134
137
141
146
149
154
158
162
169
169
173
175
177
183
187
188
192
194
200
205
209
213
218
224
229
233
235
240
244
251
258
264
268
272
274
277
281
289
295
303
307
312
318
325
334
339
345
351
358
367
368
371
377
386
391
398
404
412
419
428
435
443
454
458
462
467
473
483
491
497
507
511
519
527
536
542
546
551
558
568
576
583
593
597
607
617
631
635
646
650
658
665
669
678
689
704
709
715
725
734
740
753
765
774
782
788
794
801
807
814
821
836
843
857
869
878
881
894
902
911
919
930
945
959
971
978
994
999
1008
1021
1031
1041
1056
1061
1070
1085
1096
1105
1118
1127
1136
1141
1154
1165
1176
1190
1200
1210
1217
1224
1236
1243
1257
1272
1282
1292
1298
1308
1323
1338
1348
1364
1381
1388
1403
1417
1429
1438
1451
1471
1480
1487
1507
1516
1530
1545
1558
1568
1576
1585
1597
1606
1616
1636
1644
1661
1672
1681
1693
1706
1716
1728
1742
1750
1764
1772
1782
1795
1809
1824
1841
1854
1869
1885
1901
1915
1928
1944
1961
1971
1988
2001
2015
2033
2046
2062
2073
2091
2103
2121
2135
2142
2156
2170
2185
2205
2218
2228
2249
2265
2278
2292
2305
2315
2323
2337
2357
2373
2384
2399
2414
2430
2445
2458
2473
2490
2505
2521
2537
2556
2571
2589
2604
2622
2642
2654
2676
2693
2707
2723
2740
2755
2775
2790
2803
2823
2835
2852
2870
2884
2898
2917
2937
2953
2971
2982
2990
2997
3014
3032
3050
3065
3081
3098
3123
3139
3153
3161
3178
3193
3207
3221
3235
3253
3266
3279
3291
3300
3318
3331
3352
3371
3393
3407
3421
3440
3462
3477
3496
3514
3522
3542
3553
3581
3595
3617
3634
3655
3676
3687
3700
3717
3730
3753
3771
3788
3808
3831
3842
3861
3884
3896
3909
3928
